"Date","Invocation","Log"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\Magie a croquer - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Dominique Lanni\Heureux qui, comme Hannibal (27762)\Heureux qui, comme Hannibal - Dominique Lanni.epub'"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de '[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Edouard Philippe\Dans l'ombre (27728)\Dans l'ombre - Edouard Philippe.epub'"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Eduardo Manet\La maitresse du commandant Castro (27738)\La maitresse du commandant Cast - Eduardo Manet.epub'"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Ellen Marie Wiseman\Les enfants de la mine (28438)\Les enfants de la mine - Ellen Marie Wiseman.epub'"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\04. FOURTH WING by Rebecca Yarros.epub' dans 'F:\livres\calibre\ebooks\Emet North\Entre autres univers (28454)\Entre autres univers - Emet North.epub'"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Emmanuel Pierrat\Je crois en l'atheisme (27535)\Je crois en l'atheisme - Emmanuel Pierrat.epub'"
"01/05/2026 19:25:05","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Eric Fottorino\Le Dos crawle (27896)\Le Dos crawle - Eric Fottorino.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Eric Thibault\La source (27653)\La source - Eric Thibault.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Eve-Marie Zizza-Lalu\Bocuse malgre moi (28436)\Bocuse malgre moi - Eve-Marie Zizza-Lalu.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\4.60 MB.jpg' dans 'F:\livres\calibre\ebooks\Fabien Cerutti\Terra Humanis (fr) (28446)\Terra Humanis (fr) - Fabien Cerutti.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\4.70 MB.jpg' dans 'F:\livres\calibre\ebooks\Fabrice Caro\Les derniers jours de l'apesanteur (28570)\Les derniers jours de l'apesant - Fabrice Caro.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\content' dans 'F:\livres\calibre\ebooks\Fabrice Midal\Les 5 portes (28601)\Les 5 portes - Fabrice Midal.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Francois Avisse\La malediction du 5eme Dieu (27626)\La malediction du 5eme Dieu - Francois Avisse.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Frank Klarczyk\Mort point final (27715)\Mort point final - Frank Klarczyk.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Frederic Beigbeder\La frivolite est une affaire serie (27463)\La frivolite est une affaire se - Frederic Beigbeder.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Frederic ROCCHIA\Les tuer tous ! (28024)\Les tuer tous ! - Frederic ROCCHIA.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\G. Saryan\Prison Bank Water (27493)\Prison Bank Water - G. Saryan.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Gabino Iglesias\Les Lamentations du coyote (28033)\Les Lamentations du coyote - Gabino Iglesias.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\images\EPUB 1MB.jpg' dans 'F:\livres\calibre\ebooks\Georges Livanos\Cassin_ Il etait une fois le sixie (27475)\Cassin_ Il etait une fois le si - Georges Livanos.epub'"
"01/05/2026 19:25:06","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Gerard Lecas\Overdrive (28021)\Overdrive - Gerard Lecas.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Gilles Verdet\Voici le temps des assassins (27503)\Voici le temps des assassins - Gilles Verdet.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Guillaume Gallienne\Le buveur de brume (28449)\Le buveur de brume - Guillaume Gallienne.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Guillermo Del Toro\Les Avides (28035)\Les Avides - Guillermo Del Toro.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Harry Crews\Le Karate est un Etat d'Esprit (27386)\Le Karate est un Etat d'Esprit - Harry Crews.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Henri de Romeges\Sexomonarchie - Ces Obsedes Qui Go (27929)\Sexomonarchie - Ces Obsedes Qui - Henri de Romeges.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Henri Godard\Celine (27784)\Celine - Henri Godard.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed - Copy.epub' dans 'F:\livres\calibre\ebooks\Ian McGuire\Celui qui sait (28030)\Celui qui sait - Ian McGuire.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Ops\misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Igor Stravinsky\Chroniques de ma vie (1935) (27789)\Chroniques de ma vie (1935) - Igor Stravinsky.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Jacques de Saint-Victor\Les Loups de Tanger (28520)\Les Loups de Tanger - Jacques de Saint-Victor.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jacques Fortier\Les neuf sentinelles des Vosges (27817)\Les neuf sentinelles des Vosges - Jacques Fortier.epub'"
"01/05/2026 19:25:07","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jay Kim\L'ile des chamanes (28062)\L'ile des chamanes - Jay Kim.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jean BERGER-Baptiste\Prise de controle (27976)\Prise de controle - Jean BERGER-Baptiste.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jean Berthier\Ici commence le roman (27992)\Ici commence le roman - Jean Berthier.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'js\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jean Raspail\Les Pikkendorff (27548)\Les Pikkendorff - Jean Raspail.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Jean VIARD\Une emeute est le langage de ceux (28447)\Une emeute est le langage de ce - Jean VIARD.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jean-Charles Chapuzet\Mauvais plan sur la comete (27686)\Mauvais plan sur la comete - Jean-Charles Chapuzet.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed - Copy.epub' dans 'F:\livres\calibre\ebooks\Jean-Christophe Boccou\La vierge juree (28121)\La vierge juree - Jean-Christophe Boccou.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content (2)' dans 'F:\livres\calibre\ebooks\Jean-Laurent Del Socorro\Boudicca (28835)\Boudicca - Jean-Laurent Del Socorro.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\02. ONYX STORM by Rebecca Yarros.epub' dans 'F:\livres\calibre\ebooks\Jean-Luc Bizien\Le cabinet des illusions T2 _ Enqu (29132)\Le cabinet des illusions T2 _ E - Jean-Luc Bizien.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5+MB.jpg' dans 'F:\livres\calibre\ebooks\Jean-Luc Bizien\Le cabinet des illusions _ Enquete (29134)\Le cabinet des illusions _ Enqu - Jean-Luc Bizien.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jean-Michel Lecocq\Le squelette de Rimbaud (27915)\Le squelette de Rimbaud - Jean-Michel Lecocq.epub'"
"01/05/2026 19:25:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\9782896476800.epub' dans 'F:\livres\calibre\ebooks\Jean-Pierre Charland\L'Ete de 1939 avant l'orage (12927)\L'Ete de 1939 avant l'orage - Jean-Pierre Charland.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jean-Pierre Smagghe Menez\Dans l'ombre du bouquiniste (27702)\Dans l'ombre du bouquiniste - Jean-Pierre Smagghe Menez.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\Une pincee de magie - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Joe Hill\Le Carrousel infernal (27479)\Le Carrousel infernal - Joe Hill.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Joe Ide\Lucky (27498)\Lucky - Joe Ide.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Johann Zarca\Chems (28050)\Chems - Johann Zarca.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\John Hart\La maison de fer (27820)\La maison de fer - John Hart.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\John Lincoln\Dernier recours (27801)\Dernier recours - John Lincoln.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de '4.50 MB.jpg' dans 'F:\livres\calibre\ebooks\John Walker\La Guerre des Descendants - Tome 0 (28809)\La Guerre des Descendants - Tom - John Walker.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\12. THE WEDDING PEOPLE by Alison Espach.epub' dans 'F:\livres\calibre\ebooks\John Walker\La Guerre des Descendants - Tome 0 (28812)\La Guerre des Descendants - Tom - John Walker.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jonathan Kellerman\Breakdown (27579)\Breakdown - Jonathan Kellerman.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\4.40 MB.jpg' dans 'F:\livres\calibre\ebooks\Jorn Lier Horst\Ce cri que personne n'entend (29135)\Ce cri que personne n'entend - Jorn Lier Horst.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Jose Rodrigues Dos Santos\Immortel (27462)\Immortel - Jose Rodrigues Dos Santos.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Julia Navarro\Le secret d'argile (27450)\Le secret d'argile - Julia Navarro.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de '4.60 MB.jpg' dans 'F:\livres\calibre\ebooks\Karen Kijewski\Copy Kat (28442)\Copy Kat - Karen Kijewski.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\4.70 MB.jpg' dans 'F:\livres\calibre\ebooks\Karen Kijewski\Quitter Kat__ (28443)\Quitter Kat__ - Karen Kijewski.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Katrine Engberg\L'Enfant etoile (28009)\L'Enfant etoile - Katrine Engberg.epub'"
"01/05/2026 19:25:09","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Laurent Combalbert\Nego (28037)\Nego - Laurent Combalbert.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content (2)' dans 'F:\livres\calibre\ebooks\Laurent Mauvignier\OEuvres _ romans et theatre (28834)\OEuvres _ romans et theatre - Laurent Mauvignier.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Le Marie Gall\Mon etrange soeur (28051)\Mon etrange soeur - Le Marie Gall.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Leigh Bardugo\Le chant des ronces (27448)\Le chant des ronces - Leigh Bardugo.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Lionel Olivier\Nature morte (27497)\Nature morte - Lionel Olivier.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Luc Watteau\Roubaix 70's itineraire d'un flic (28032)\Roubaix 70's itineraire d'un fl - Luc Watteau.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Lucie Paye\Les coeurs inquiets (27398)\Les coeurs inquiets - Lucie Paye.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Marcel Sel\Rosa (27746)\Rosa - Marcel Sel.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Marion Desjardins\Un accident (28439)\Un accident - Marion Desjardins.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mark HADDON\L'Odyssee du marsouin (27996)\L'Odyssee du marsouin - Mark HADDON.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content (2)' dans 'F:\livres\calibre\ebooks\Matt Dinniman\Dungeon Crawler Carl - Tome 4 - Le (28777)\Dungeon Crawler Carl - Tome 4 - - Matt Dinniman.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Maud Mayeras\Les Monstres (27468)\Les Monstres - Maud Mayeras.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\Maurice Gouiran\Echecs et Maths (Collection noire (28437)\Echecs et Maths (Collection noi - Maurice Gouiran.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Maxence Valmont\Pour quelques grammes d'eternite (27485)\Pour quelques grammes d'eternit - Maxence Valmont.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mazarine Pingeot\Et la peur continue (28053)\Et la peur continue - Mazarine Pingeot.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Michael Connelly\Mulholland vue plongeante _ Trois (27879)\Mulholland vue plongeante _ Tro - Michael Connelly.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Michel Rolion\L'homme qui voulait mourir vivant (27437)\L'homme qui voulait mourir viva - Michel Rolion.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mick Kitson\Analphabete (28063)\Analphabete - Mick Kitson.epub'"
"01/05/2026 19:25:10","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mikael Ollivier\Apprendre a marcher aux enfants (27776)\Apprendre a marcher aux enfants - Mikael Ollivier.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mikel Santiago\L'Etrange ete de Tom Harvey (27495)\L'Etrange ete de Tom Harvey - Mikel Santiago.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mikhail Chevelev\Une suite d'evenements (28059)\Une suite d'evenements - Mikhail Chevelev.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Mutt-Lon\Ceux qui sortent dans la nuit (27898)\Ceux qui sortent dans la nuit - Mutt-Lon.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'F:\livres\calibre\ebooks\MyleneTheliol\L'enigme Matthew (French Edition) (28524)\L'enigme Matthew (French Editio - MyleneTheliol.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de '[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Natacha Polony\NOS ENFANTS GACHES (27925)\NOS ENFANTS GACHES - Natacha Polony.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Natsuo Kirino\Out (28027)\Out - Natsuo Kirino.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\[87e District] - 50 - La dernière danse - McBain, Ed.epub' dans 'F:\livres\calibre\ebooks\Nicolas Mathieu\Aux animaux la guerre (27597)\Aux animaux la guerre - Nicolas Mathieu.epub'"
"01/05/2026 19:25:11","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\terrain-glissant-bookys (1).epub' dans 'F:\livres\calibre\ebooks\Niko Tackian\Le hameau (29131)\Le hameau - Niko Tackian.epub'"
